label,message
0,pls make note shes exposed also find school anyone else vomiting dog cat house let know later
0,dunno let go learn pilate
0,tee hee lecture cheery bye bye
0,yesim office da
0,hey late ah meet
0,exwife able kid want kid one day
0,call u finish come n pick u
0,take post come must text happy reading one wiv hello caroline end favourite bless
0,gobi art college
0,pls pls send mail know relative coming deliver know cost risk benefit anything else thanks
0,sure neighbor didnt pick
0,onum ela pa normal
0,hey mate hows u honeydid u ave good holiday gimmi de gossx
0,even cant close eye vava playing umma
0,hey sexy bun told adore loverboy hope remember thank sister law meatball grin love babe
0,u ask next sat make im ok lor
0,peteis phone still jenny college leannewhat
0,expect whenever text hope go well tomo
0,might want pull case plan spending dont much confidence derek taylor money management
0,thanks honey great day
0,yeshe good crickiting mind
0,u need presnts always bcz u cant mi love jeevithathile irulinae neekunna prakasamanu sneham prakasam ennal prabha mn prabha islove got dont mi
0,yo im right yo work
0,ltgt fast approaching wish u happy new year happy sankranti happy republic day happy valentine day happy shivratri happy ugadi happy fool day happy may day happy independence day happy friendshipmotherfatherteacherschildrens day amp happy birthday u happy ganesh festival happy dasara happy diwali happy christmas ltgt good morning afternoon evening night rememberi first wishing u theseyours raj
0,miserable dont tell u side effect birth control massive gut wrenching cramp first month didnt sleep last night
0,eat shit wait ur monkey face bitch u asshole
0,men always need beautiful intelligent caring loving adjustable cooperative wife law allows one wife
0,someone smoke every time ive smoked last two week calling texting wanted smoke
0,ok lor u wan go look u
0,hmph go head big baller
0,wuld without baby thought alone mite break dont wanna go crazy everyboy need lady xxxxxxxx
0,u wake already wat u u picking u later rite im taking sq reaching ard smth like dat u check e arrival time c ya soon
0,yet chikkuwat abt u
0,hmm dunno leh mayb bag goigng dat small jus anything except perfume smth dat keep
0,yes thats u texted pshewmissing much
1,promotion number ur awarded city break could win £ summer shopping spree every wk txt store skilgme tscswinawkage £perwksub
1,today offer claim ur £ worth discount voucher text yes savamob member offer mobile c £ sub unsub reply x
0,hows champ leaving glasgow
0,lol u drunkard hair moment yeah still tonight wats plan
0,know didt msg recently
0,sent ltgt buck
0,ok come n pick u engin
0,way send shade stuff wonderful
0,going ride bike
0,u get pic msg phone
0,ü dun need pick ur gf
0,friend use call
1,ur chance win £ wkly shopping spree txt shop tscs wwwtxtshopcom custcare xpwk
0,smile right go world wonder smiling think crazy keep away grin
0,office na
0,mean come chase stated watch many movie want
1,guaranteed £ cash £ prizeto claim yr prize call customer service representative
0,k might come tonight class let early
0,gone get info bt dont know
0,possible teach
0,responding
0,got message ignoring yes shopping
0,hello going village pub either come accordingly ok
1,themobyo yo yohere come new selection hot downloads member get free click open next link sent ur fone
0,wait msg ltgt min
0,im good movie ok leave hourish
0,stop however suggest stay someone able give or every stool
0,right brah see later
0,think could stop like hour roommate looking stock trip
0,yup ok thanx
1,december mobile mths entitled update latest colour camera mobile free call mobile update co free
0,lol wtf random btw lunch break
1,call send girl erotic ecstacy pmin stop text call nat rate
0,hi spoke maneesha v wed like know satisfied experience reply toll free yes
0,men like shorter lady gaze eye
0,dude sux snake got old raiden got buff
0,sure dont mean get made hold weed
0,going take babe
0,channel
0,oh come ah
0,great trip india bring light everyone project everyone lucky see smile bye abiola
0,abt making pic bigger
0,wow love sooo much know barely stand wonder day go well love think miss
0,free call sir waiting
0,hello lover go new job happy think wake slave send teasing kiss across sea
0,please give u connection today ltdecimalgt refund bill
0,thought id get watch co thats kind thing u getanth love much
0,still chance search hard get itlet try
0,many time told stage use laugh listen aha
1,six chance win cash pound txt csh send cost pday day tsandcs apply reply hl info
0,tell drug dealer getting impatient
0,exactly anyways far jide study visiting
1,lost pound help
0,doubt could handle time per night case
0,yeah got one lined u
0,nvm take ur time
0,yeah probably
0,ur lecture
0,see cup coffee animation
0,lol take member said aunt flow didnt visit month cause developed ovarian cyst bc way shrink
0,hey galsu wanna meet dinner nìte
0,bus way calicut
0,oh baby house come dont new picture facebook
0,lmao fun
0,gonna get rimac access
0,yes innocent fun
0,happy new year dear brother really miss got number decided send text wishing happiness abiola
0,sometimes put wall around heartsnot safe getting hurt find care enough break wall amp get closer goodnoon
0,well general price ltgt oz let know ifwhenhow much want
0,pussy perfect
0,ugh cant u apologize admit u wrong ask take u back
0,nah cant help ive never iphone
0,stuff sell ill tell
0,book lesson msg call work sth im going get spec membership px
0,im aight wats happening side
0,know old dom told yesterday name roger got touch last night want meet today pm
0,course make stink
0,love daddy make scream pleasure going slap as dick
0,cool ltgt inch long hope like big
0,going sao mu today done
0,apo mokka player
0,lol yes friendship hanging thread cause u wont buy stuff
0,im putting ready lttimegt
1,ampm cost p
1,knock knock txt whose enter r weekly draw £ gift voucher store yr choice tc wwwtklscom age stoptxtstop£week
0,dont shall buy one dear
0,taught ranjith sir called sm like becaus he verifying project prabu told today pa dont mistake
0,fact leave think addie go back school tues wed
0,lol mad first woke gave
0,half year missed friendship
0,oi gonna ring
1,free text message valid december
0,come sec there somebody want see
1,ur cashbalance currently pound maximize ur cashin send go pmeg cc hgsuitelands rowwjhl
0,dont wait til least wednesday see get
0,yeah sure thing mate haunt got stuff sorted im going sound anyway promoting hex way dont know number joke
0,well leave class babe never came back hope nice sleep love
0,ltgt ish minute minute ago wtf
0,meant say cant wait see u getting bored bridgwater banter
0,come room point iron plan weekend
0,would ip address test considering computer isnt minecraft server
0,happens r waxsto wat want come ill get medical insurance shell able deliver basic care im currently shopping right medical insurance give til friday morning thats ill see major person guide right insurance
0,generally isnt one uncountable noun u dictionary piece research
1,stop club tone replying stop mix see mytonecomenjoy html term club tone cost gbpweek mfl po box mk wt
0,sound like could lot time spent chastity device boy grin take beating like good dog going lounge nice long bath
0,still around looking pick later
1,contacted dating service someone know find call mobile landline poboxldns
0,got new year co yetunde said wanted surprise didnt see money returned mid january ltgt day return period ended
0,uncle boye need movie oh guide plus know torrent particularly legal system slowing gr day plus started co dont meet online honey moon
0,ur face test ltgt select number tell ur face astrology waiting quick reply
0,work ah den plus lor u workin oso rite den go orchard lor place go liao
0,tick tick tick could die loneliness know pout stomp foot need
0,im serious money base
0,indeed way either
0,replying boye changed phone number
0,think two still need get cash def ready
0,stitch trouser
0,dont forget owns who private property good boy always passionate kiss
0,guy car shop flirting got phone number paperwork called texted im nervous course may address call bos tell knowing may get fired
0,message sent askin ltgt dollar shoul pay ltgt ltgt
0,reach office around ltdecimalgt amp mobile problem cannt get voice call asa ill free
0,full heat pa applyed oil pa
0,cant take major role community outreach rock mel
0,swhrt u deyhope ur ok tot u daylove n misstake care
0,sorry da thangam sorry held prasad
0,hey babe friend cancel still visit
0,lol need cash nitros hurry come crash
0,picked receipt something earlier
0,life nothing wen v get everything life everything wen v miss something real value people wil realized absence gud mrng
1,win £ cash prize prize worth £
0,true passable get high score apply phd get year salary make life easier
0,sea lay rock rock envelope envelope paper paper word
0,sorry ill call later ltgt min
0,nutter cutter ctter cttergg cttargg ctargg ctagg ie
0,finished missing plenty
1,free text msg text ok well credit account
0,actual exam harder nbme
0,ive got ten buck jay noncomittal
0,ill post lr class
0,nottel software name
0,made payment dont much sorry would want fedex way
1,sm service inclusive text credit pls gotto wwwcomuknet login qxj unsubscribe stop extra charge help comukcm ae
0,amazing rearrange letter give meaning dormitory dirty room astronomer moon starer eye see election result lie let recount motherinlaw woman hitler eleven plus two twelve plus one amazing
0,sitting mu waiting everyone get suite take shower
0,got divorce lol shes
0,darren saying dat u meeting da ge den dun meet dinner co later u leave xy feel awkward den u meet lunch lor
