label,message
1,httptms widelivecomindex wmlidadafirsttrue¡c c ringtone¡
1,free polyphonic ringtone text super get free poly tone week sn pobox nr z subscription pw
0,played smash bros ltgt religiously
1,double min txts orange tariff latest motorola sonyericsson nokia bluetooth free call mobileupd calloptouthf
0,cool time think get
0,mile smile r made frm letter u know difference smile ur face keep happy even though mile away u keep smiling good nyt
0,wait till end march el nino get oh
0,think go honesty road call bank tomorrow tough decision make u great people
0,come sec there somebody want see
0,lol ok ill snatch purse
0,think chennai well settled
0,ill text drop x
0,yeah confirmed staying weekend
0,want finally lunch today
0,hi im always online yahoo would like chat someday
0,party place usf charge contribute way greatly appreciated yeah got room one
0,happy new year man
0,taxt massagetiepos argh ok lool
0,new year plan
0,sorry got thing may pub later
0,aight text youre back mu ill swing need somebody get door
0,ok problem yup im going sch rem correctly
0,hmmmhow many player selected
0,make girl happy difficult make girl happy u need friend companion lover chef ltgt good listener ltgt organizer ltgt good boyfriend ltgt clean ltgt sympathetic ltgt athletic ltgt warm ltgt courageous ltgt determined ltgt true ltgt dependable ltgt intelligent ltgt psychologist ltgt pest exterminator ltgt psychiatrist ltgt healer ltgt stylist ltgt driver aaniye pudunga venaam
0,lol mad first woke gave
0,hey company elama po mudyadhu
0,hey da cool iknow wellda peril studentfinancial crisisspk u lr
0,sound great im going sleep good night
0,omg joanna freaking shes looked thru friend find photo shes asking stuff myspace havent even logged like year
0,im snowboarding trip wondering planning get everyone together befor goa meet greet kind affair cheer
0,nothing lor bit bored dun u go home early sleep today
0,thought id get watch co thats kind thing u getanth love much
0,unfortunately ive found pick sister airport evening dont think ill going try go one th
0,long beach lor expected u dinner
0,yes princess want please every night wish command
0,sir waiting letter
0,also da feel yesterday night wait til day night dear
0,dance river
0,chk ur belovd m dict
0,alrite sam nic checkin ur numberso ittb
0,schedule next week town weekend
0,princess like make love ltgt time per night hope thats problem
0,office around pm going hospital
0,important prevent dehydration giving enough fluid
0,abeg make profit start using get sponsor next event
1,ur tonexs subscription renewed charged £ choose polys month wwwclubzedcouk billing msg
0,waited yesterday
0,yes innocent fun
0,rofl true name
0,moji love word rich day
0,oh fuck juswoke bed boatin dock slept wid year old spinout giv u da gossip lr xxx
0,juz havent woke bit blur blur dad went liao cant cum oso
0,good afternoon loverboy go day luck come way think sweetie send love across sea make smile happy
0,know friend already told
0,love
0,site simulate test give tough question test readiness
0,babe miiiiiiissssssssss need crave geeee im sad without babe love
0,oh yah never cancel leh haha
0,im reading text sent meant joke read light
0,lol enjoy role playing much
0,yes princess want catch big strong hand
0,tall princess
0,jesus christ bitch im trying give drug answer fucking phone
0,im leaving house
0,hey sat going intro pilate kickboxing
0,that‘s thing ape u fight death keep something minute u let go thats
0,way ur home
0,give something drink take doesnt vomit temp might drop unmits however let know
0,also tell said happy birthday
0,sure stomach
0,vote wherever heart guide
0,maybe say hi find got card great escape wetherspoons
0,good morning dear shijutta great amp successful day
0,goodmorning sleeping ga
0,r still meeting dinner tonight
0,blank blank wat blank lol
1,free st week nokia tone ur mob every week txt nokia get txting tell ur mate wwwgetzedcouk pobox wwq normptone
0,sir late paying rent past month pay ltgt charge felt would inconsiderate nag something give great cost thats didnt speak however recession wont able pay charge month hence askin well ahead month end please help thanks
1,free st week nokia tone ur mobile every week txt nokia get txting tell ur mate wwwgetzedcouk pobox wwq normptone
0,hey look like wrong one kappa guy number still phone want text see he around
0,yuou working getting pc mom find spot would work need
0,yeah fact asked needed anything like hour ago much
0,cocksucker make feel better ipads worthless garbage novelty item feel bad even wanting one
0,better bb wont use wife doctor
0,except there chick huge boob
0,youdoing later sar xxx
1,tddnewsletteremccouk game thedailydraw dear helen dozen free game great prizeswith
0,dont gimme lip caveboy
0,nt yet chikkusimple habbahw abt u
0,wat time liao still got
1,sm ac blind date u rodds aberdeen united kingdom check httpimg sm acwicmbcktzr blind date send hide
0,ure welcome caught u using broken english
0,yo know anyone ltgt otherwise able buy liquor guy flaked right dont get hold somebody loko night
0,wat u
0,shopping eh ger toking abt syd lehhaha
0,kkfrom tomorrow onwards started ah
0,sorry sir call tomorrow senthilhsbc
0,hey babe hows going ever figure going new year
1,free msgwe billed mobile number mistake shortcode please call charge refundedthis call free bt landline
0,ohas usual vijay film different
1,urgent please call landline abta complimentary tenerife holiday £ cash await collection sae tc box cwwx ppm
0,hi dis yijue would happy work wif ü gek
0,k happen tonight
0,u say leh course nothing happen lar say v romantic jus bit lor thk e nite scenery nice leh
0,please attend phone
0,hows street end library walk
1,urgent mobile xxxxxxxxx £ bonus caller prize nd attempt reach call asap
0,work timing
0,shes fine sends greeting
0,finish liao u
0,university southern california
0,guess could good excuse lol
1,wamma get laidwant real doggin location sent direct mobile join uk largest dogging network txt dog nownyt eca lp £msg
1,u meet ur dream partner soon ur career flyng start find free txt horo followed ur star sign e g horo aries
0,sez hows u de arab boy hope u r good give love evry love ya eshxxxxxxxxxxx
0,happy new year u ur familymay new year bring happiness stability tranquility ur vibrant colourful life
0,loosu go hospital de dont let careless
0,waiting call
0,cool ltgt inch long hope like big
0,aight ill text im back
0,aight let know youre gonna around usf
0,cant right second gotta hit people first
0,haha sound crazy dunno tahan anot
0,boo hows thing im back home little bored already
0,multiply number independently count decimal point division push decimal place like showed
0,don‘t give flying monkey wot think certainly don‘t mind friend mine
0,okcome home vl nice meet v chat
0,hmm well night night
0,yeah thats thinking
0,yo sorry shower sup
0,prob send email
0,great never better day give even reason thank god
1,big brother alert computer selected u k cash voucher call ntt po box cro bt landline cost ppm mobile vary
0,lol nah wasnt bad thanks good b home quite reality check hows ur day u anything website
0,yes come nyc audiitions trying relocate
0,hey gal anyone u going e driving centre tmr
0,check nuerologist
0,ü come
1,tried call reply sm video mobile min unlimited text free camcorder reply call del thurs
0,dear got bus directly calicut
0,made eta taunton planned hope that‘s still okday good see xx
0,mu try figure much money everyone gas alcohol jay trying figure weed budget
0,sense foot penis
0,everywhere dirt floor window even shirt sometimes open mouth come flowing dream world without half chore time joy lot tv show ill see guess like thing must exist like rain hail mist time done become one
0,much r ü willing pay
0,great shoot big load get ready
1,shop till u drop either k k £ cash £ travel voucher call ntt po box crbt fixedline cost ppm mobile vary
0,sent jd customer service cum account executive ur mail id detail contact u
0,think still car
0,youre right think
0,gonna pick burger way home cant even move pain killing
0,babe need advice
0,uncle timi help clearing car
0,ü wan go c doctor
0,ok dear call chechi
0,yup already thanx printing n handing
0,well right im gonna get check today steam salespee text want come get
0,think i‘m waiting bus inform get ever get
0,dude u knw also teluguthts gudk gud nyt
0,havent
0,told tell stupid hear wont tell anything dad called brother spoken
0,grandma oh dear u still ill felt shit morning think hungover another night leave sat
0,think u wrong number
0,ü comin fetch u oredi
0,new year eve ok went party boyfriend si hey
0,whats room number wanna make sure im knocking right door
0,ditto wont worry saying anything anymore like said last night whatever want ill peace
0,lmao fun
0,thank princess sexy
1,stop club tone replying stop mix see mytonecomenjoy html term club tone cost gbpweek mfl po box mk wt
0,forgot take year shower sorry atyour phone dead yet
0,ive searching right word thank breather promise wont take help granted fulfil promise wonderful blessing time
0,oh right ok ill make sure load work day got really nasty cough today dry n shot really help
